1570783267.572309|SWI|PID MISMATCH FIX|
1570787516.850919|SYS|BTT Version: 3.202|
1570787516.850973|SYS|Device: MacBookPro15,2|
1570787517.059976|usage|loading todays usage|
1570787517.089401|short|init|
1570787517.091239|STORE|The store already exists in udefs|
1570787517.091366|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570787517.141963|LIC|idate 2019-09-30 08:00:36 +0000|
1570787517.183455|LIC|license appears to be valid|
1570787517.190121|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570787517.190323|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570787517.190349|LIC|using date 1568360356|
1570787517.190435|lic|newest date 2019-09-13 07:39:16 +0000|
1570787517.190658|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570787517.201032|lic|newest date 2019-09-13 07:39:16 +0000|
1570787517.201060|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570787517.201713|LIC|License is valid for this version|
1570787517.244758|lic|newest date 2019-09-13 07:39:16 +0000|
1570787517.244789|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570787517.354711|xw|is trusted|
1570787517.393132|short|call sharedInstance4|
1570787517.646203|M|mt_stop10|
1570787517.649595|M|register touchbar mbp trackpad|
1570787517.649629|M|register internal trackpad|
1570787517.649857|M|register magic mouse|
1570787517.650348|M|register magic trackpad 2|
1570787517.650590|STDEV|6881|
1570787518.983367|lic|newest date 2019-09-13 07:39:16 +0000|
1570787518.983411|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570787518.987129|START|TB VISIBLE 0|
1570787518.987252|START|TB FORCED HIDDEN 0|
1570787518.995216|LAUNCH|DIDLaunch END frontmostApp: com.binarynights.ForkLift-3, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570787521.129813|lic|newest date 2019-09-13 07:39:16 +0000|
1570787521.129911|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570787521.177690|SLEEP|FORCESHOWAFTERSLEEP2|
1570787521.177730|TB|Force show Touch Bar|
1570787521.260920|M|mt_stop2|
1570787521.262425|M|unregister magic trackpad 2|
1570787521.262463|M|unregister magic mouse|
1570787521.263848|M|unregister magic trackpad 2|
1570787521.268122|M|register touchbar mbp trackpad|
1570787521.268153|M|register internal trackpad|
1570787521.268381|M|register magic mouse|
1570787521.268890|M|register magic trackpad 2|
1570787521.269086|STDEV|6881|
1570787521.533520|SLEEP|FORCESHOWAFTERSLEEP3|
1570787521.533551|TB|Force show Touch Bar|
1570787521.944491|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570787565.476222|SWI|PID MISMATCH FIX|
1570787681.745354|LMDrag|dragged after three finger click block|
1570787695.687755|LMDrag|dragged after three finger click block|
1570787827.531353|SWI|PID MISMATCH FIX|
1570787841.080164|LMDrag|dragged after three finger click block|
1570787860.560499|LMDrag|dragged after three finger click block|
1570787860.667293|WISNA|Focus doesn't match window pid|
1570787868.562660|LMDrag|dragged after three finger click block|
1570787881.474855|SWI|PID MISMATCH FIX|
1570788013.476581|SWI|PID MISMATCH FIX|
1570788014.948658|LMDrag|dragged after three finger click block|
1570788019.425453|LMDrag|dragged after three finger click block|
1570788055.650001|LMDrag|dragged after three finger click block|
1570788061.553345|LMDrag|dragged after three finger click block|
1570788118.383746|lic|newest date 2019-09-13 07:39:16 +0000|
1570788118.383776|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570788231.521209|SWI|PID MISMATCH FIX|
1570788345.499364|LMDrag|dragged after three finger click block|
1570788348.970700|LMDrag|dragged after three finger click block|
1570788352.610278|LMDrag|dragged after three finger click block|
1570788355.784239|LMDrag|dragged after three finger click block|
1570788475.529205|SWI|PID MISMATCH FIX|
1570788477.044682|LMDrag|dragged after three finger click block|
1570788509.548698|SWI|PID MISMATCH FIX|
1570788617.969218|WISNA|Focus doesn't match window pid|
1570788617.973436|LMDrag|dragged after three finger click block|
1570788853.006230|SEC|SecureInputActive com.apple.Terminal 8337|
1570788853.098901|SEC|SecureInputDisabled com.apple.Terminal|
1570788873.321811|SEC|SecureInputActive com.apple.Terminal 8337|
1570788875.297871|SEC|SecureInputDisabled com.apple.Terminal|
1570788906.059206|LMDrag|dragged after three finger click block|
1570788943.555312|SWI|PID MISMATCH FIX|
1570789073.605966|LMDrag|dragged after three finger click block|
1570789076.510281|LMDrag|dragged after three finger click block|
1570789081.359293|LMDrag|dragged after three finger click block|
1570789173.605288|SEC|SecureInputActive com.google.Chrome 8338|
1570789176.590652|SEC|SecureInputDisabled com.google.Chrome|
1570789237.111040|SEC|SecureInputActive com.apple.Terminal 10910|
1570789237.301090|SEC|SecureInputDisabled com.apple.Terminal|
1570789348.383410|LMDrag|dragged after three finger click block|
1570789351.804442|LMDrag|dragged after three finger click block|
1570789369.053375|LMDrag|dragged after three finger click block|
1570789511.268121|LMDrag|dragged after three finger click block|
1570789513.654813|LMDrag|dragged after three finger click block|
1570789552.890414|LMDrag|dragged after three finger click block|
1570789615.543805|LMDrag|dragged after three finger click block|
1570789619.206349|LMDrag|dragged after three finger click block|
1570789625.791202|LMDrag|dragged after three finger click block|
1570789630.887432|LMDrag|dragged after three finger click block|
1570789657.328023|LMDrag|dragged after three finger click block|
1570789659.625726|LMDrag|dragged after three finger click block|
1570789834.070204|LMDrag|dragged after three finger click block|
1570789855.616366|SEC|SecureInputActive com.apple.loginwindow 8276|
1570789921.021752|SLEEP|WILLSLEEP|
1570791677.543056|WAKE|DIDWAKE|
1570791678.985648|WAKE|DIDWAKE2|
1570791679.028355|xw|disable|
1570791679.097865|WAKE|DIDWAKE FRONTMOST: com.apple.loginwindow|
1570791679.097900|SLEEP|RETURN FROM LOGINWINDOW|
1570791688.016621|LOGIN|SHOULD RESTART AFTER APP CHANGE|
1570791688.016664|LOGIN|RESTART AFTER APP CHANGE|
1570791688.028950|xw|should relaunch|
1570791688.029305|xw|BTTRelaunch found|
1570791688.029347|xw|BTTRelaunch call seems successfull|
1570791688.097112|SEC|SecureInputDisabled com.apple.loginwindow|
1570791688.111916|TERMINATE|SHOULDTERMINATE|
1570791688.540994|LAUNCH|DIDLaunch START|
1570791688.547976|SYS|Running on macOS: 10.14.6|
1570791688.547996|SYS|BTT Version: 3.202|
1570791688.548025|SYS|Device: MacBookPro15,2|
1570791688.613471|usage|loading todays usage|
1570791688.626699|short|init|
1570791688.627638|STORE|The store already exists in udefs|
1570791688.627705|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570791688.640069|LIC|idate 2019-09-30 08:00:36 +0000|
1570791688.645365|LIC|closing previous instance of BetterTouchTool relaunch|
1570791688.651607|LIC|license appears to be valid|
1570791688.652395|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570791688.652445|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570791688.652453|LIC|using date 1568360356|
1570791688.652474|lic|newest date 2019-09-13 07:39:16 +0000|
1570791688.652479|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570791688.654089|lic|newest date 2019-09-13 07:39:16 +0000|
1570791688.654103|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570791688.654242|LIC|License is valid for this version|
1570791688.670046|lic|newest date 2019-09-13 07:39:16 +0000|
1570791688.670065|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570791688.686872|xw|is trusted|
1570791688.704062|short|call sharedInstance4|
1570791688.760481|M|mt_stop10|
1570791688.762566|M|register touchbar mbp trackpad|
1570791688.762585|M|register internal trackpad|
1570791688.762708|M|register magic mouse|
1570791688.762914|M|register magic trackpad 2|
1570791688.763041|STDEV|6881|
1570791689.370471|lic|newest date 2019-09-13 07:39:16 +0000|
1570791689.370501|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570791689.372887|START|TB VISIBLE 0|
1570791689.372911|START|TB FORCED HIDDEN 0|
1570791689.377980|LAUNCH|DIDLaunch END frontmostApp: net.java.openjdk.cmd, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570791689.398196|lic|newest date 2019-09-13 07:39:16 +0000|
1570791689.398211|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570791689.421868|SLEEP|FORCESHOWAFTERSLEEP2|
1570791689.421890|TB|Force show Touch Bar|
1570791689.566271|SLEEP|FORCESHOWAFTERSLEEP3|
1570791689.566293|TB|Force show Touch Bar|
1570791690.273440|M|mt_stop2|
1570791690.274874|M|unregister magic trackpad 2|
1570791690.274920|M|unregister magic mouse|
1570791690.275668|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570791690.276300|M|unregister magic trackpad 2|
1570791690.278471|M|register touchbar mbp trackpad|
1570791690.278505|M|register internal trackpad|
1570791690.278627|M|register magic mouse|
1570791690.278930|M|register magic trackpad 2|
1570791690.279054|STDEV|6881|
1570791699.158891|LMDrag|dragged after three finger click block|
1570791703.713267|WISNA|Focus doesn't match window pid|
1570791703.720740|LMDrag|dragged after three finger click block|
1570791707.060722|WISNA|Focus doesn't match window pid|
1570791707.064251|LMDrag|dragged after three finger click block|
1570791714.908522|LMDrag|dragged after three finger click block|
1570792011.029689|LMDrag|dragged after three finger click block|
1570792289.128492|lic|newest date 2019-09-13 07:39:16 +0000|
1570792289.128514|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570792559.394322|c00|14|
1570792876.185221|LMDrag|dragged after three finger click block|
1570793054.031817|c00|14|
1570793054.506626|c00|14|
1570793265.542496|c00|14|
1570793634.287582|LMDrag|dragged after three finger click block|
1570793662.153304|LMDrag|dragged after three finger click block|
1570793686.915394|LMDrag|dragged after three finger click block|
1570793689.965827|LMDrag|dragged after three finger click block|
1570793696.668540|LMDrag|dragged after three finger click block|
1570793751.418527|c00|14|
1570793766.043391|c00|14|
1570793963.036729|LMDrag|dragged after three finger click block|
1570794029.995891|LMDrag|dragged after three finger click block|
1570794039.297502|LMDrag|dragged after three finger click block|
1570794062.991377|LMDrag|dragged after three finger click block|
1570794180.666246|LMDrag|dragged after three finger click block|
1570794306.002228|LMDrag|dragged after three finger click block|
1570794441.240452|LMDrag|dragged after three finger click block|
1570794466.914047|LMDrag|dragged after three finger click block|
1570794652.138315|c00|14|
1570794712.044199|c00|14|
1570794900.291144|c00|14|
1570794900.875464|c00|14|
1570795015.046438|LMDrag|dragged after three finger click block|
1570795114.525662|c00|14|
1570795150.287637|LMDrag|dragged after three finger click block|
1570795150.325136|LMDrag|dragged after three finger click block|
1570795153.900186|c00|14|
1570795262.573712|c00|14|
1570795263.912429|c00|14|
1570795267.400165|c00|14|
1570795270.196509|LMDrag|dragged after three finger click block|
1570795346.729034|LMDrag|dragged after three finger click block|
1570795547.214248|LMDrag|dragged after three finger click block|
1570795803.972996|LMDrag|dragged after three finger click block|
1570795815.719354|LMDrag|dragged after three finger click block|
1570795843.811174|LMDrag|dragged after three finger click block|
1570795854.577920|LMDrag|dragged after three finger click block|
1570795859.133666|LMDrag|dragged after three finger click block|
1570795863.657252|LMDrag|dragged after three finger click block|
1570796197.890140|LMDrag|dragged after three finger click block|
1570796450.594213|LMDrag|dragged after three finger click block|
1570796512.022327|LMDrag|dragged after three finger click block|
1570796618.381423|c00|14|
1570796647.011881|c00|14|
1570796686.657504|c00|14|
1570796712.925911|c00|14|
1570796726.556715|LMDrag|dragged after three finger click block|
1570796731.843039|c00|14|
1570796780.415170|c00|14|
1570797010.062073|c00|14|
1570797291.607061|c00|14|
1570797361.740309|c00|14|
1570797363.213559|c00|14|
1570797363.775887|c00|14|
1570797386.157892|LMDrag|dragged after three finger click block|
1570797914.017430|LMDrag|dragged after three finger click block|
1570797920.753316|LMDrag|dragged after three finger click block|
1570797923.849894|LMDrag|dragged after three finger click block|
1570797933.080909|LMDrag|dragged after three finger click block|
1570797933.731666|LMDrag|dragged after three finger click block|
1570797937.271665|LMDrag|dragged after three finger click block|
1570798492.920248|WISNA|Focus doesn't match window pid|
1570798492.922373|LMDrag|dragged after three finger click block|
1570798512.268161|LMDrag|dragged after three finger click block|
1570798553.376648|LMDrag|dragged after three finger click block|
1570798572.967505|SWI|PID MISMATCH FIX|
1570798656.946120|SWI|PID MISMATCH FIX|
1570798681.340893|LMDrag|dragged after three finger click block|
1570798699.995619|LMDrag|dragged after three finger click block|
1570798746.941302|SWI|PID MISMATCH FIX|
1570798754.290093|SEC|SecureInputActive com.google.Chrome 8338|
1570798760.277695|SEC|SecureInputDisabled com.google.Chrome|
1570798779.165109|LMDrag|dragged after three finger click block|
1570798821.012216|SWI|PID MISMATCH FIX|
1570798862.296157|SEC|SecureInputActive com.adobe.acc.AdobeCreativeCloud 12730|
1570798877.260418|SEC|SecureInputDisabled com.adobe.acc.AdobeCreativeCloud|
1570798898.540837|SEC|SecureInputActive com.adobe.acc.AdobeCreativeCloud 12730|
1570798904.291129|SEC|SecureInputDisabled com.adobe.acc.AdobeCreativeCloud|
1570799015.705517|SWI|PID MISMATCH FIX|
1570799041.634507|WISNA|Focus doesn't match window pid|
1570799041.637483|LMDrag|dragged after three finger click block|
1570799085.030331|SWI|PID MISMATCH FIX|
1570799247.048294|SWI|PID MISMATCH FIX|
1570799256.521058|LMDrag|dragged after three finger click block|
1570799263.103995|LMDrag|dragged after three finger click block|
1570799265.758389|LMDrag|dragged after three finger click block|
1570799268.402788|LMDrag|dragged after three finger click block|
1570799270.875711|LMDrag|dragged after three finger click block|
1570799273.081574|LMDrag|dragged after three finger click block|
1570799274.943262|LMDrag|dragged after three finger click block|
1570799277.124015|LMDrag|dragged after three finger click block|
1570799279.082126|LMDrag|dragged after three finger click block|
1570799280.678910|LMDrag|dragged after three finger click block|
1570799282.321021|LMDrag|dragged after three finger click block|
1570799284.053124|LMDrag|dragged after three finger click block|
1570799285.577100|LMDrag|dragged after three finger click block|
1570799287.021801|LMDrag|dragged after three finger click block|
1570799290.639809|WISNA|Focus doesn't match window pid|
1570799290.643223|LMDrag|dragged after three finger click block|
1570799291.733838|LMDrag|dragged after three finger click block|
1570799293.075995|LMDrag|dragged after three finger click block|
1570799294.624105|LMDrag|dragged after three finger click block|
1570799296.042740|LMDrag|dragged after three finger click block|
1570799298.190964|LMDrag|dragged after three finger click block|
1570799299.647301|LMDrag|dragged after three finger click block|
1570799301.004846|LMDrag|dragged after three finger click block|
1570799303.029415|LMDrag|dragged after three finger click block|
1570799349.098001|SWI|PID MISMATCH FIX|
1570800055.599138|WISNA|Focus doesn't match window pid|
1570800055.601384|LMDrag|dragged after three finger click block|
1570800087.231008|c00|14|
1570800088.446996|c00|14|
1570800089.280171|c00|14|
1570800106.234677|LMDrag|dragged after three finger click block|
1570800181.904243|LMDrag|dragged after three finger click block|
1570800184.941907|LMDrag|dragged after three finger click block|
1570800208.543015|LMDrag|dragged after three finger click block|
1570800213.031865|LMDrag|dragged after three finger click block|
